place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,types,is_operational,search_zone,search_keyword,is_open_now,timestamp,popularity_score,buffer_radius_m
ChIJp2YbGyLlaS4RyGQ4BW6D27g,Anugerah Satwa,Competitor,Clinic_Only,-6.3228683,106.6829044,"Jl. Ciater Bar. No.64, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","Jl. Ciater Bar. No.64, Rw. Buntu, Kota Tangerang Selatan",4.5,379,,(021) 75884407,,"veterinary_care, point_of_interest, establishment",True,Tangerang_BSD,klinik hewan,True,2025-08-05T09:46:58.295776,0.02,2000.0
ChIJZbKGiNzxaS4RVvASktThpFA,Alit Vet Clinic And Pet Shop,Competitor,Clinic_Only,-6.273889,106.763308,"Ruko SOHO 555, Jl. RC. Veteran Raya No.555D, RT.9/RW.3, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia","Ruko SOHO 555, Jl. RC. Veteran Raya No.555D, RT.9/RW.3, Bintaro, Kota Jakarta Selatan",4.4,501,,0811-8505-197,,"pet_store, veterinary_care, store, health, point_of_interest, establishment",True,South_Jakarta_Kemang,klinik hewan,True,2025-08-05T09:23:12.667443,0.02,2000.0
ChIJcz8LNZOUaS4R6SC0RSYXI-c,KLINIK HEWAN Drh Haris (Dokter Haris Pet Care),Competitor,Clinic_Only,-6.397810799999999,106.9434161,"Legenda Wisata, Ruko, Jl. Acropolis Utara No.2, Cibubur, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16965, Indonesia","Ruko, Legenda Wisata, Jl. Acropolis Utara No.2, Cibubur, Kabupaten Bogor",4.3,434,http://dokterharispetcare.com/,0811-789-211,,"veterinary_care, pet_store, point_of_interest, health, store, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:44.297641,0.02,2000.0
ChIJYUdmSIDvaS4RSahhqfi5Q10,M.A.D.E Pets Care,Competitor,Clinic_Only,-6.3439616,106.7200632,"Jl. Siliwangi Raya, Ruko Blok AD, perumahan Jl. Vila Dago Raya No.01, Benda Baru, Pamulang, South Tangerang City, Banten 15417, Indonesia","Ruko Blok AD, Jl. Siliwangi Raya, perumahan Jl. Vila Dago Raya No.01, Benda Baru, South Tangerang City",4.2,475,,0851-0041-3555,,"veterinary_care, point_of_interest, store, establishment",True,South_Jakarta_Pondok_Indah,pet clinic,True,2025-08-05T09:24:43.145477,0.02,2000.0
ChIJbwovd_LraS4RbzyQsDijzKQ,Piara Vet Depok,Competitor,Clinic_Only,-6.3875099,106.8381099,"Jl. Sentosa Raya No.4A, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411, Indonesia","Jl. Sentosa Raya No.4A, Mekar Jaya, Kota Depok",4.2,450,http://www.piaravet.com/,(021) 77828510,,"veterinary_care, point_of_interest, establishment",True,Depok_Cinere,klinik hewan,False,2025-08-05T09:53:33.803422,0.02,2000.0
ChIJtaEG9rvwaS4RGEx89mQX5CE,Aw Pet Shop,Competitor,Clinic_Only,-6.235411,106.740069,"Jl. HOS Cokroaminoto No.54A, RT.001/RW.007, Kreo Selatan, Kec. Larangan, Kota Tangerang, Banten 15156, Indonesia","Jl. HOS Cokroaminoto No.54A, RT.001/RW.007, Kreo Selatan, Kota Tangerang",4.1,634,,0895-4122-50409,,"pet_store, point_of_interest, store, establishment",True,South_Jakarta_Pondok_Indah,pet clinic,True,2025-08-05T09:24:42.811501,0.02,2000.0
ChIJ0zbUp1H1aS4RDU8vmfWfYUQ,"Praktek Dokter Hewan Sembilan Vet & petshop (Cab. Rawamangun, Jakarta)",Competitor,Clinic_Only,-6.197995,106.8894926,"Jl. Pinang Raya No.47, RT.4/RW.8, Rawamangun, Kota, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","Jl. Pinang Raya No.47, RT.4/RW.8, Rawamangun, Kota, Kota Jakarta Timur",5.0,164,https://dokterhewanterdekat.id/,0851-9896-2267,,"veterinary_care, point_of_interest, establishment",True,Central_Jakarta_Core,klinik hewan,True,2025-08-05T09:19:18.611814,0.01,2000.0
ChIJQzUxw4nraS4RepKVGXBPsOA,Coco Klinik Hewan & Petshop (Dokter Hewan) Tapos Depok,Competitor,Clinic_Only,-6.4050958,106.9053935,"Jl. Raya Leuwinanggung, Tapos, Depok, Kota Depok, Jawa Barat 16457, Indonesia","Jl. Raya Leuwinanggung, Tapos, Kota Depok",5.0,131,https://dokterhewancibubur.com/,0812-8888-3467,,"veterinary_care, pet_store, food, point_of_interest, health, store, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:42.959272,0.01,2000.0
ChIJLX3zz6ftaS4RmSFhXCGMfIk,Aulia Petshop & Praktik Dokter Hewan Jakarta Timur Setu Cipayung (samping Bank BRI),Competitor,Clinic_Only,-6.3300776,106.9001622,"Jl. Setu Cipayung, RT.7/RW.4, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13840, Indonesia","Jl. Setu Cipayung, RT.7/RW.4, Cilangkap, Kota Jakarta Timur",5.0,143,https://auliapetshop20.blogspot.com/2020/03/aulia-petshop-setu-cipayung-jakarta.html,0812-9861-1665,,"veterinary_care, store, point_of_interest, food, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:47.848071,0.01,2000.0
ChIJQ5dxjLv9aS4RVcPP0bWmpro,Akira Petshop & Pet Hotel & Grooming,Competitor,Clinic_Only,-6.234580999999999,106.5783119,"Ruko Cendana Hive Parc Raya 2 No. 37, Lippo Karawaci Barat, Kadu, Kec. Curug, Kabupaten Tangerang, Banten 15810, Indonesia","Ruko Cendana Hive Parc Raya 2 No. 37, Lippo Karawaci Barat, Kadu, Kabupaten Tangerang",5.0,120,https://l.instagram.com/?u=https%3A%2F%2Flinktr.ee%2Fakirapetshop%3Ffbclid%3DPAZXh0bgNhZW0CMTEAAaax3nTPDw1PRcOQ1CdNBlqUma9XG2lHdLmuxZ7o-MVNrBcmXnuZ91-p2jE_aem_zkq7sPMV1UygI4Wn6qUWsQ&e=AT0vXwtm-94mA6YbTkUNftiRHWp4IzM2cPqH38Vox58CN8pkdAJTfVISNrEaO1tHvPCc0N8YVu7hmYP18Nv-VIuPCnco5oNneeIaRJc,0851-3339-9988,,"veterinary_care, point_of_interest, store, establishment",True,Tangerang_Karawaci,grooming anjing,False,2025-08-05T09:51:52.792999,0.01,2000.0
ChIJrxirgEP1aS4R5-SDchvFd9Y,Praktek Dokter Hewan | Loca Pet Care Cab. Cempaka Putih,Competitor,Clinic_Only,-6.183478,106.8622235,"Jl. Mardani Raya No.1, RT.4/RW.5, Cemp. Putih Bar., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10502, Indonesia","Jl. Mardani Raya No.1, RT.4/RW.5, Cemp. Putih Bar., Kota Jakarta Pusat",4.9,137,,0897-5900-044,,"veterinary_care, point_of_interest, establishment",True,Central_Jakarta_Core,klinik hewan,True,2025-08-05T09:19:18.945170,0.01,2000.0
ChIJcecy7ocdai4RhDyoQ1E9QKI,Klinik Hewan Drh. Sri Hartini,Competitor,Clinic_Only,-6.135973,106.781414,"1, Jl. A1 Teluk Gong Jl. J Tlk. Gong No.25, RT.10/RW.10, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","1, Jl. A1 Teluk Gong Jl. J Tlk. Gong No.25, RT.10/RW.10, Pejagalan, Jkt Utara",4.9,162,https://petpintar.com/alamat/veterinary-care/jakarta-utara/dokter-hewan-drh-sri-hartini,0812-8424-2266,,"veterinary_care, point_of_interest, establishment",True,Central_Jakarta_Core,klinik hewan,True,2025-08-05T09:19:19.664732,0.01,2000.0
ChIJJ1AGEJb1aS4RTSwymbEfTS4,Pet Loft Petshop & Care Kelapa Gading,Competitor,Clinic_Only,-6.170357,106.899371,"Jl. Boulevard Raya No.5 Blok J, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Jl. Boulevard Raya No.5 Blok J, Klp. Gading Tim., Jkt Utara",4.9,179,,0813-8080-5839,,"point_of_interest, store, establishment",True,Central_Jakarta_Core,pet clinic,True,2025-08-05T09:19:24.977488,0.01,2000.0
ChIJfVFXsmftaS4R8_etnUdY7_E,DRPAWS Petshop & Dokter Hewan Condet,Competitor,Clinic_Only,-6.2825973,106.8554115,"depan Global Islamic School, 15 D, Jl. Raya Condet, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13530, Indonesia","depan Global Islamic School, 15 D, Jl. Raya Condet, Batu Ampar, Kota Jakarta Timur",4.9,301,http://drpaws.id/,0812-1011-0170,,"veterinary_care, pet_store, store, point_of_interest, establishment",True,Central_Jakarta_South,klinik hewan,True,2025-08-05T09:21:41.962735,0.01,2000.0
ChIJIQ-hUL_xaS4RQVPblOWq6AY,Deku Petshop & Pet Care Rempoa,Competitor,Clinic_Only,-6.2890165,106.7595298,"Lotus resident blok ruko no 2, Jl. Pahlawan, RT.01/RW.07, Rempoa, Kec. Ciputat, Kota Tangerang Selatan, Banten, Indonesia","Lotus resident blok ruko no 2, Jl. Pahlawan, RT.01/RW.07, Rempoa",4.9,132,,0812-8409-6569,,"pet_store, point_of_interest, store, establishment",True,South_Jakarta_Kemang,pet clinic,True,2025-08-05T09:23:23.307271,0.01,2000.0
ChIJB2pIeuPxaS4Rnby5tCXOJ4s,Andifa Vet Clinic (Klinik Hewan Jakarta Selatan),Competitor,Clinic_Only,-6.2835154,106.8070842,"Jl. Pangeran Antasari No.18, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. Pangeran Antasari No.18, Cilandak Bar., Kota Jakarta Selatan",4.9,148,https://wa.me/message/X3Z5XUP6KEZ6D1,0821-2221-1918,,"veterinary_care, point_of_interest, establishment",True,South_Jakarta_Kemang,pet clinic,False,2025-08-05T09:23:23.500642,0.01,2000.0
ChIJQbL0u0uLaS4RXRjTUDwd2zg,MOMi Pet Care 2 : Dokter Hewan & Pet Shop,Competitor,Clinic_Only,-6.2131924,106.923612,"Jln. Dr KRT Radjiman WD, A, 20, RT.13/RW.8, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","Jln. Dr KRT Radjiman WD, A, 20, RT.13/RW.8, Jatinegara, Kota Jakarta Timur",4.9,265,https://instagram.com/momipetcare?igshid=1helarltxlfmf,0822-1189-2220,,"pet_store, veterinary_care, point_of_interest, store, establishment",True,North_Jakarta_Kelapa_Gading,klinik hewan,True,2025-08-05T09:37:33.312675,0.01,2000.0
ChIJN4MX_H4hai4RGaqu74EWxP8,Loca Pet Care | Dokter Kucing Jakarta Utara,Competitor,Clinic_Only,-6.121551800000001,106.9167559,"Jl. Kramat Jaya Raya No.39, RW.1, Tugu Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia","Jl. Kramat Jaya Raya No.39, RW.1, Tugu Utara, Jkt Utara",4.9,146,https://linktr.ee/Loca_PetCare0,0897-9000-287,,"pharmacy, veterinary_care, food, point_of_interest, health, store, establishment",True,North_Jakarta_Kelapa_Gading,klinik hewan,True,2025-08-05T09:37:33.644811,0.01,2000.0
ChIJl5bCAMmNaS4RxVeX0gIC5CI,DRPAWS Petshop & Dokter Hewan Duren Sawit,Competitor,Clinic_Only,-6.2302783,106.9213914,"Jl. Pendidikan Raya No.35, RT.5/RW.14, Duren Sawit, Jakarta, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","Jl. Pendidikan Raya No.35, RT.5/RW.14, Duren Sawit, Kota Jakarta Timur",4.9,236,http://drpaws.id/,0812-1011-0150,,"veterinary_care, pet_store, point_of_interest, store, establishment",True,North_Jakarta_Kelapa_Gading,klinik hewan,True,2025-08-05T09:37:34.599067,0.01,2000.0
ChIJKSyxJOGNaS4REJdAytDemaM,Praktek Dokter Hewan Sembilan Vet (Klinik Hewan & Pet Shop),Competitor,Clinic_Only,-6.2449388,106.9667332,"Jl. Patriot No.76A, RT.005/RW.003, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","Jl. Patriot No.76A, RT.005/RW.003, Jakasampurna, Kota Bks",4.9,174,https://dokterhewanterdekat.id/,0895-4030-78754,,"veterinary_care, point_of_interest, health, establishment",True,East_Jakarta_Cakung,klinik hewan,True,2025-08-05T09:40:03.018314,0.01,2000.0
ChIJOXgFRsGLaS4R0_RBfXQ-ElM,PRAKTEK DOKTER HEWAN Drh. IRA MADANI,Competitor,Clinic_Only,-6.1872434,106.9861879,"Jl. Duta Bumi Raya No.2 Blok D10 no 2, RT.008/RW.009, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131, Indonesia","Jl. Duta Bumi Raya No.2 Blok D10 no 2, RT.008/RW.009, Pejuang, Kota Bks",4.9,171,,0852-8760-5045,,"veterinary_care, point_of_interest, establishment",True,East_Jakarta_Cakung,klinik hewan,True,2025-08-05T09:40:03.184868,0.01,2000.0
ChIJw4iXFiePaS4RClfdTS1nbmo,Petshop Untung & Pet clinic,Competitor,Clinic_Only,-6.2130431,107.0263049,"Depan, Sebrang IEC Les Bahasa inggris, Alfamart, Jl. Taman Wisma Asri Gg. Tengah No.23 Blok R, RT.001/RW.009, Teluk Pucung, Bekasi Utara, Bekasi, West Java 17121, Indonesia","Sebrang IEC Les Bahasa inggris, Alfamart, Depan, Jl. Taman Wisma Asri Gg. Tengah No.23 Blok R, RT.001/RW.009, Teluk Pucung, Bekasi",4.9,132,,0856-9414-1954,,"point_of_interest, store, establishment",True,East_Jakarta_Cakung,pet clinic,True,2025-08-05T09:40:08.653207,0.01,2000.0
ChIJYwRMoy-PaS4R62_bdCSbS54,PUTRA YUDHA PET SHOP,Competitor,Clinic_Only,-6.2336072,107.0084074,"Jl. KH. Agus Salim, RT.004/RW.007, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112, Indonesia","Jl. H. Agus Salim, RT.004/RW.007, Bekasi Jaya, Kota Bks",4.9,115,,0813-8531-4542,,"pet_store, point_of_interest, store, establishment",True,East_Jakarta_Cakung,pet clinic,True,2025-08-05T09:40:09.142201,0.01,2000.0
ChIJeVFjXZbtaS4Rfh2ScFDuY_k,Coco petshop,Competitor,Clinic_Only,-6.3506769,106.8987406,"Jl. Raya Munjul No.2, RT.3/RW.5, Munjul, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13850, Indonesia","Jl. Raya Munjul No.2, RT.3/RW.5, Munjul, Kota Jakarta Timur",4.9,204,https://dokterhewancibubur.com/,0813-1019-7597,,"veterinary_care, pet_store, food, point_of_interest, store, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:42.438181,0.01,2000.0
ChIJ_WUCGKuTaS4ROAFJZw4q6C4,Muizza Petshop and Care - Praktek Dokter Hewan,Competitor,Clinic_Only,-6.326931399999999,106.94657,"Jl. Wibawa Mukti II, RT.04/RW.05, Jatiluhur, Kec. Jatiasih, Kota Bks, Jawa Barat 17425, Indonesia","Jl. Wibawa Mukti II, RT.04/RW.05, Jatiluhur, Kota Bks",4.9,136,,0821-2548-9559,,"veterinary_care, point_of_interest, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:45.731100,0.01,2000.0
ChIJs5IhFw3raS4RWvYl6nEJ2jE,Dokter Hewan dan Petshop (SANDY BADAWI PETCARE),Competitor,Clinic_Only,-6.398035399999999,106.8757345,"Jl. Pekapuran No.RT.002, Sukatani, Kec. Tapos, Kota Depok, Jawa Barat, Indonesia","Jl. Pekapuran No.RT.002, Sukatani, Kota Depok",4.9,145,,0821-2209-4078,,"pet_store, veterinary_care, store, point_of_interest, food, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:47.668212,0.01,2000.0
ChIJrY31FLj9aS4RBM0ShUE8SuU,Klinik Dokter Hewan Akira Vet Gading Serpong,Competitor,Clinic_Only,-6.274062499999999,106.6187063,"Aniva Grande, Ruko No.20 Blok GG, Medang, Kec. Pagedangan, Kabupaten Tangerang, Banten 15336, Indonesia","Aniva Grande, Ruko No.20 Blok GG, Medang, Kabupaten Tangerang",4.9,204,https://www.instagram.com/akiravet.clinic,0851-8300-5109,,"veterinary_care, point_of_interest, establishment",True,Tangerang_BSD,klinik hewan,True,2025-08-05T09:46:57.059817,0.01,2000.0
ChIJGWQFJ6L9aS4RIKCSO0wTyfs,"Praktek Dokter Hewan & Pet Shop ""Bunga Pink Pet Care""",Competitor,Clinic_Only,-6.2547013,106.605182,"Ruko Karawaci Dasana Blok SA 1 no 19, Bonang, Bojong Nangka, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810, Indonesia","Ruko Karawaci Dasana Blok SA 1 no 19, Bonang, Kabupaten Tangerang",4.9,122,,0812-8008-0216,,"veterinary_care, pet_store, store, point_of_interest, establishment",True,Tangerang_BSD,klinik hewan,True,2025-08-05T09:46:57.392468,0.01,2000.0
ChIJqaS8Rj77aS4RWa0MzXlkFWw,PET VET Alam Sutera,Competitor,Clinic_Only,-6.2285774,106.6608905,"Ruko De Mansion EF1 - EF2 Alam Sutera, Kunciran, Pinang, Tangerang City, Banten, Indonesia",Ruko De Mansion EF1 - EF2 Alam Sutera,4.9,135,https://petvetindonesia.com/,0819-5288-8818,,"veterinary_care, point_of_interest, establishment",True,Tangerang_BSD,klinik hewan,True,2025-08-05T09:46:59.458369,0.01,2000.0
ChIJ2cr2bmXlaS4RyvI0HOwYmuE,"Animal Life Care - Pet Clinic, Pet Shop & Pet Hotel",Competitor,Clinic_Only,-6.3169999,106.6519234,"Ruko 92 Avenix Blok A No 12, Sampora, Kec. Cisauk, Kabupaten Tangerang, Banten 15345, Indonesia","Ruko 92 Avenix Blok A No 12, Sampora, Kabupaten Tangerang",4.9,137,https://www.instagram.com/animalifecare/,0821-2639-9974,,"veterinary_care, store, point_of_interest, establishment",True,Tangerang_BSD,klinik hewan,True,2025-08-05T09:47:01.258162,0.01,2000.0
ChIJ1Q_LAUv7aS4Rw8guaEEnXdw,Miracle Pet Care Serpong-BSD,Competitor,Clinic_Only,-6.2778389,106.671007,"Ruko Serpong Park BV A1 No. 18, Banten, Serpong Utara, South Tangerang City, Banten 15323, Indonesia","Ruko Serpong Park BV A1 No. 18, Banten, South Tangerang City",4.9,301,,0821-2510-0207,,"veterinary_care, point_of_interest, store, establishment",True,Tangerang_BSD,pet grooming,False,2025-08-05T09:47:27.750793,0.01,2000.0
ChIJl8F6_2b5aS4RX0y9NYKFO40,Pawsome Petcare & Petshop,Competitor,Clinic_Only,-6.174803,106.6320374,"Jl. Baharuddin No.15B, RT.002/RW.003, Sukarasa, Kec. Tangerang, Kota Tangerang, Banten 15111, Indonesia","Jl. Baharuddin No.15B, RT.002/RW.003, Sukarasa, Kota Tangerang",4.9,173,https://petpintar.com/alamat/pet-shop/tangerang/pawsome-petshop-clinic,0821-2832-6949,,"pet_store, veterinary_care, store, health, point_of_interest, food, establishment",True,Tangerang_Gading_Serpong,klinik hewan,True,2025-08-05T09:48:34.408772,0.01,2000.0
ChIJBX8rCu7taS4RijCPf_kWq5U,MoreTHAN Veterinary Clinic,Competitor,Clinic_Only,-6.372576899999999,106.8679048,"Jl. Radar Auri No.32d, Cisalak Ps., Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia","Jl. Radar Auri No.32d, Cisalak Ps., Kota Depok",4.9,131,https://instagram.com/morethanveterinary?igshid=NzNkNDdiOGI=,0813-8040-7133,,"veterinary_care, point_of_interest, establishment",True,Depok_Margonda,animal hospital,False,2025-08-05T09:52:44.921641,0.01,2000.0
ChIJOVc0mmPvaS4RRw7I5U7bXb8,Pure Vet Clinic,Competitor,Clinic_Only,-6.3688508,106.8089602,"Jl. Bungur Raya No.33, Tanah Baru, Depok, Kota Depok, Jawa Barat 16421, Indonesia","Jl. Bungur Raya No.33, Tanah Baru, Kota Depok",4.9,158,http://www.petshopindonesia.com/,0812-1212-9775,,"pharmacy, veterinary_care, health, point_of_interest, store, establishment",True,Depok_Cinere,klinik hewan,False,2025-08-05T09:53:32.271926,0.01,2000.0
ChIJLWJsZFbraS4RMKlsB3eX2Bw,Sobat Satwa,Competitor,Clinic_Only,-6.385707999999999,106.8466366,"Jl. Mahakam No.33, Bakti Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16417, Indonesia","Jl. Mahakam No.33, Bakti Jaya, Kota Depok",4.9,308,http://www.sobatsatwa.com/,0813-8560-3706,,"veterinary_care, point_of_interest, establishment",True,Depok_Cinere,klinik hewan,False,2025-08-05T09:53:33.291696,0.01,2000.0
ChIJLT50fZyNaS4R5s2o8Omocio,Akasia Pet Care Praktek Dokter Hewan,Competitor,Clinic_Only,-6.2694027,106.996418,"Jl. Pramuka No.8 Blok B, RT.004/RW.003, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia","Jl. Pramuka No.8 Blok B, RT.004/RW.003, Sepanjang Jaya, Kota Bks",4.9,173,,0823-1589-0823,,"veterinary_care, point_of_interest, establishment",True,Bekasi_Summarecon,klinik hewan,True,2025-08-05T09:55:11.074242,0.01,2000.0
ChIJ1UT8QrGNaS4RTKAFMQPVw0Y,Dokter Hewan Elfan Briska Darmawan,Competitor,Clinic_Only,-6.2588423,106.9758158,"Jalan Mahoni 2 blok C9 No.14 Rt03 Rw09, 17148, RT.003/RW.009, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148, Indonesia","Jalan Mahoni 2 blok C9 No.14 Rt03 Rw09, 17148, RT.003/RW.009, Pekayon Jaya, Kota Bks",4.9,212,,0818-823-914,,"veterinary_care, point_of_interest, store, establishment",True,Bekasi_Summarecon,klinik hewan,True,2025-08-05T09:55:11.955266,0.01,2000.0
ChIJV5yl9cb1aS4Rb0E-68Ad31Q,SmileVet Praktek Dokter Hewan dan Petshop,Competitor,Clinic_Only,-6.170200899999999,106.9087739,"12, Jl. Giring-Giring No.15, RT.12/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","12, Jl. Giring-Giring No.15, RT.12/RW.17, Klp. Gading Tim., Jkt Utara",4.8,302,https://instagram.com/smilevet.kg?utm_medium=copy_link,0811-8008-071,,"veterinary_care, pet_store, store, point_of_interest, establishment",True,Central_Jakarta_South,klinik hewan,True,2025-08-05T09:21:40.786059,0.01,2000.0
ChIJhVzPmizxaS4RRzT-RKvxoiM,modernvet - Radio Dalam,Competitor,Clinic_Only,-6.2503665,106.7915952,"Jl. Radio Dalam Raya No.4 1, RT.3/RW.2, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Jawa Barat 12140, Indonesia","Jl. Radio Dalam Raya No.4 1, RT.3/RW.2, Gandaria Utara, Kota Jakarta Selatan",4.8,203,https://www.modernvet.co/,,,"veterinary_care, point_of_interest, establishment",True,Central_Jakarta_South,klinik hewan,True,2025-08-05T09:21:41.441518,0.01,2000.0
ChIJd_NU65ntaS4RoJzVZlwzPdk,Deku Petshop & Pet Care Kebagusan,Competitor,Clinic_Only,-6.323958999999999,106.824368,"Jl. Kebagusan Raya No.mor 48, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia","Jl. Kebagusan Raya No.mor 48, Jagakarsa, Kota Jakarta Selatan",4.8,231,,0812-1971-3976,,"pet_store, store, point_of_interest, establishment",True,South_Jakarta_Kemang,pet clinic,True,2025-08-05T09:23:22.288586,0.01,2000.0
ChIJzze-I0f1aS4RgxEuxo45CJc,PetMed - Peterinary Medical Centre,Competitor,Clinic_Only,-6.1658365,106.9023085,"Jl. Boulevard Raya Blok FV1 No. 2-3, Klp. Gading Tim., Jakarta, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Jl. Boulevard Raya Blok FV1 No. 2-3, Klp. Gading Tim.",4.8,186,https://petmed.id/,0812-8888-7573,,"veterinary_care, food, store, point_of_interest, health, establishment",True,South_Jakarta_Tebet,animal hospital,False,2025-08-05T09:27:09.037074,0.01,2000.0
ChIJsV0kBpHtaS4Rd0_u5tR2qKk,"Dokter Hewan Praktek Jakarta Utara, Dokter Hewan Terdekat Jakarta Utara, Pet House Jakarta",Competitor,Clinic_Only,-6.1228394,106.9056418,"Jl. Walang Baru Raya Jl. Klp. Muda VII No.15, RT.003 RW, Tugu Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14220, Indonesia","Jl. Walang Baru Raya Jl. Klp. Muda VII No.15, RT.003 RW, Tugu Utara, Jkt Utara",4.8,202,,0858-8015-1993,,"veterinary_care, doctor, point_of_interest, health, establishment",True,North_Jakarta_Kelapa_Gading,klinik hewan,True,2025-08-05T09:37:33.960356,0.01,2000.0
ChIJ_SFV9n2NaS4RpvjA1ATE17g,Hope Pet and Care,Competitor,Clinic_Only,-6.215400499999999,106.9880307,"RT.011/RW.012, Harapan Jaya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17124, Indonesia","RT.011/RW.012, Harapan Jaya, Bekasi",4.8,146,,0812-9094-3534,,"veterinary_care, food, point_of_interest, store, establishment",True,East_Jakarta_Cakung,klinik hewan,True,2025-08-05T09:40:02.847798,0.01,2000.0
ChIJ952gJMGNaS4RTe8Zjzdhy1g,"Vetstoria Animal Care (Dokter Hewan, Petshop, Penitipan dan Grooming)",Competitor,Clinic_Only,-6.2297211,106.9471596,"Jl. Bintara Jaya, Bintara, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17134, Indonesia","Jl. Bintara Jaya, Bintara, Kota Bks",4.8,205,,0821-2929-3129,,"veterinary_care, food, store, point_of_interest, establishment",True,East_Jakarta_Cakung,grooming anjing,False,2025-08-05T09:40:19.098082,0.01,2000.0
ChIJ71mAVFztaS4RtFtN7GIxVxE,Coco Klinik Hewan & Petshop (Dokter Hewan) Cibubur,Competitor,Clinic_Only,-6.352373999999999,106.8783579,"Arundina, Jl. Masjid No.31B 7, RT.4/RW.4, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720, Indonesia","Arundina, Jl. Masjid No.31B 7, RT.4/RW.4, Cibubur, Kota Jakarta Timur",4.8,169,https://dokterhewancibubur.com/,0816-1918-789,,"veterinary_care, pet_store, food, point_of_interest, health, store, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:41.949171,0.01,2000.0
ChIJiVYBU2bvaS4RA3iuLqM2umc,Kukusan Pet Center,Competitor,Clinic_Only,-6.3655064,106.8139333,"Gg. Pribadi Jl. K.H.M. Usman No.102, RT.002/RW.6, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425, Indonesia","Gg. Pribadi Jl. K.H.M. Usman No.102, RT.002/RW.6, Kukusan, Kota Depok",4.8,138,,0812-1237-3734,,"veterinary_care, point_of_interest, establishment",True,East_Jakarta_Cibubur,klinik hewan,True,2025-08-05T09:45:44.771080,0.01,2000.0
