place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,type,is_operational,search_zone,search_keyword,is_open_now,timestamp
ChIJM6xxUIXxaS4RwtEKDjq5ET0,Gemilang Petshop,Competitor,Grooming_Only,-6.2664157,106.7743662,"10, Jl. H. Muhi Raya No.27, RT.10/RW.1, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","10, Jl. H. Muhi Raya No.27, RT.10/RW.1, Pd. Pinang, Kota Jakarta Selatan",4.9,40,,0898-1959-944,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.740345
ChIJMatNzrvxaS4Rx7FFLpVbVN8,Arnamir Cat Hotel & Grooming Cikajang Kebayoran,Competitor,Grooming_Only,-6.2416116,106.8105059,"Jl. Cikajang No.35, Petogogan, Kec. Kby. Baru, Jakarta, Daerah Khusus Ibukota Jakarta 12170, Indonesia","Jl. Cikajang No.35, Petogogan, Jakarta",4.9,115,,0816-1790-4609,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:47.778428
ChIJwy_UtbPzaS4RZQiUYMx3VyY,Grooming Kucing Panggilan - Grooming Kucing Panggilan,Competitor,Grooming_Only,-6.2483279,106.8522009,"Jl. Pengadegan Barat IV No.6, RT.5/RW.6, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia","Jl. Pengadegan Barat IV No.6, RT.5/RW.6, Pengadegan, Kota Jakarta Selatan",4.8,100,http://www.pet-shop.id/,0858-1369-3931,,,True,Kemang_Demo,pet grooming,True,2025-08-05T01:31:41.267138
ChIJ07n6dLfxaS4R8gy-5aUFP3Q,Pet Avenue by Petshop Indonesia,Competitor,Grooming_Only,-6.2597171,106.7895259,"Jl. Radio Dalam Raya No.84, RT.5/RW.14, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. Radio Dalam Raya No.84, RT.5/RW.14, Gandaria Utara, Kota Jakarta Selatan",4.8,531,http://www.petshopindonesia.com/,0812-1212-9775,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:43.124609
ChIJzw7PkGjzaS4R0XC0qw9Q1FU,Obie Petshop,Competitor,Grooming_Only,-6.2215395,106.8291102,"Pedurenan Masjid 2 Rt.010/04 No.17, Catering H. Ali, RT.10/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","Catering H. Ali, Pedurenan Masjid 2 Rt.010/04 No.17, RT.10/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",4.8,31,,0815-1716-0777,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:47.230853
ChIJE5aRwUHzaS4RvZ3apBTnR0s,Regal Snout,Competitor,Grooming_Only,-6.260389900000001,106.8242161,"Jl. Kemang Timur IIIA No.2B, RT.7/RW.4, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Timur IIIA No.2B, RT.7/RW.4, Bangka, Kota Jakarta Selatan",4.8,6,,0823-1111-1689,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:48.973987
ChIJnwS8KzTzaS4RnWVy8_5XCpM,Dolce Pet Shop & Grooming Tebet Raya,Competitor,Grooming_Only,-6.2302772,106.8506636,"Jl. Tebet Raya No.20C, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","Jl. Tebet Raya No.20C, Tebet Bar., Kota Jakarta Selatan",4.7,143,,0811-8346-789,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:40.370948
ChIJC7xAwS_zaS4Rjrza64G2zrc,THE NOBLE PET,Competitor,Grooming_Only,-6.23841,106.8512125,"Jl. Tebet Barat IX No.05, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","Jl. Tebet Barat IX No.05, Tebet Bar., Kota Jakarta Selatan",4.7,95,,0857-7707-5917,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:40.906196
ChIJ89xMR7LyaS4Rn-h5VbCvNKE,Paws & Claws Pet Shop and Care Pejaten Raya,Competitor,Grooming_Only,-6.279909,106.834867,"Jl. Pejaten Raya No.40, RT.7 7, RT.7/RW.10, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia","Jl. Pejaten Raya No.40, RT.7 7, RT.7/RW.10, Pejaten Bar., Kota Jakarta Selatan",4.7,225,https://www.tokopedia.com/pawsandclawsps?nref=shphead,0811-9888-886,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:45.252794
ChIJocEIv7fzaS4RZNcWqbtcN9w,Tebet Pet Shop,Competitor,Grooming_Only,-6.2262951,106.8525509,"Jl. Tebet Utara I No.36C, RT.4/RW.2, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia","Jl. Tebet Utara I No.36C, RT.4/RW.2, Tebet Tim., Kota Jakarta Selatan",4.7,107,,0811-8448-500,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.072350
ChIJqdEsIZ3zaS4RdMC3AEdoYsA,Pet Kingdom Kemang Village,Competitor,Grooming_Only,-6.261597099999999,106.8130577,"Lippo mall, RT.11/RW.5, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Lippo mall, RT.11/RW.5, Bangka, Kota Jakarta Selatan",4.7,671,https://wa.me/c/6289612119328,0896-1211-9328,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.404094
ChIJaacmQ3_xaS4Ryv8wN3e87IQ,TDPS Kemang (Tanjung Duren Petshop Kemang),Competitor,Grooming_Only,-6.257613099999999,106.81318,"Jl. Kemang I No.12G, RT.10/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang I No.12G, RT.10/RW.1, Bangka, Kota Jakarta Selatan",4.7,81,http://www.tjdurenpetshop.com/,0815-7475-5553,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.575590
ChIJoRWw_ZjzaS4RRfpZO42AKOY,Paws & Claws Pet Shop and Care Tebet Timur,Competitor,Grooming_Only,-6.2340187,106.8567472,"Jl. Tebet Timur Dalam Raya No.64, Tebet Tim., Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12820, Indonesia","Jl. Tebet Timur Dalam Raya No.64, Tebet Tim., Jakarta",4.6,350,https://www.tokopedia.com/pawsandclawsps?nref=shphead,(021) 83786852,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:40.544451
ChIJy4nvVSruaS4RP5j7mMI__iM,Wippoo Petshop & Grooming,Competitor,Grooming_Only,-6.3067546,106.772852,"Jl. Raya Cirendeu No.50, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419, Indonesia","Jl. Raya Cirendeu No.50, Cireundeu, Kota Tangerang Selatan",4.6,161,,0878-8995-5089,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:40.732852
ChIJY6DS1IbzaS4RTX4-4k9Eawg,"BARK Pet @ Como Park, Kemang",Competitor,Grooming_Only,-6.2723394,106.8208038,"Como Park Kemang, RT.1/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Como Park Kemang, RT.1/RW.3, Bangka, Kota Jakarta Selatan",4.6,34,http://instagram.com/barkpet.id,0817-1717-3360,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:41.771483
ChIJx5TjfSvyaS4RKpvktMqBMTU,Zoom Pet City Jakarta,Competitor,Grooming_Only,-6.260500899999999,106.8237476,"Jalan Kemang Timur 3A No.2 Mampang Prapatan, RT.6/RW.4, Bangka, Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jalan Kemang Timur 3A No.2 Mampang Prapatan, RT.6/RW.4, Bangka, Kota Jakarta Selatan",4.6,628,https://m.facebook.com/ZoomPetCityJakarta,0877-7835-2777,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:43.620513
ChIJXSeaM9vxaS4Rse8GUGYQVAI,Mora Petshop,Competitor,Grooming_Only,-6.2256785,106.7731797,"Jl. Assirot No.6 Rt.002/03, RT.9/RW.3, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 11560, Indonesia","Jl. Assirot No.6 Rt.002/03, RT.9/RW.3, Grogol Sel., Kota Jakarta Selatan",4.6,95,,0811-9295-997,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:44.612153
ChIJkRd4DOPxaS4RpNSgcCKgLKA,Tiny Paw Petshop,Competitor,Grooming_Only,-6.2577907,106.7897345,"Jl. Bri Radio Dalam No.42A 1, RT.1/RW.1, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. Bri Radio Dalam No.42A 1, RT.1/RW.1, Gandaria Utara, Kota Jakarta Selatan",4.6,36,,0812-7839-2434,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:45.731906
ChIJjxDtnhbvaS4Rm58PEflDESo,Grooming panggilan terdekat Kucing anjing Tinypet,Competitor,Grooming_Only,-6.305716899999999,106.7657704,"Jl. Gn. Raya No.1A, RT.1/RW.011, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15445, Indonesia","Jl. Gn. Raya No.1A, RT.1/RW.011, Cireundeu, Kota Tangerang Selatan",4.5,58,,0813-1473-6374,,,True,Kemang_Demo,pet grooming,True,2025-08-05T01:31:39.714915
ChIJiXhzjNH2aS4R8e33y6VH1Cs,Happy Pets Petshop & Grooming,Competitor,Grooming_Only,-6.213157,106.78136,"Jl. Bang Pitung No.9B C, RT.4/RW.1, Sukabumi Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 12240, Indonesia","Jl. Bang Pitung No.9B C, RT.4/RW.1, Sukabumi Utara, Kota Jakarta Barat",4.5,643,,0813-8374-4340,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:42.776050
ChIJwaJUlWvxaS4RpbZ0GPDn_Ok,Groovy Pet Center Radio,Competitor,Grooming_Only,-6.2490868,106.7929767,"Jl. Radio III No.1 1, RT.1/RW.4, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","Jl. Radio III No.1 1, RT.1/RW.4, Kramat Pela, Kota Jakarta Selatan",4.5,249,https://groovy.co.id/,0818-0863-7387,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:44.444080
ChIJB-XD0ibyaS4RXDz2fkPAcpM,Animal Clinic Jakarta,Competitor,Grooming_Only,-6.2753054,106.8299618,"Jl. Warung Buncit Raya No.23, RT.2/RW.7, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","Jl. Warung Buncit Raya No.23, RT.2/RW.7, Pejaten Bar., Kota Jakarta Selatan",4.5,321,,(021) 7902371,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:45.899572
ChIJaau63IntaS4RQq4IoR7n92E,Tail Story Pet Shop,Competitor,Grooming_Only,-6.298845999999999,106.8491814,"Jl. Poltangan Raya No.5 3, RT.9/RW.5, Tj. Bar., Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530, Indonesia","Jl. Poltangan Raya No.5 3, RT.9/RW.5, Tj. Bar., Kota Jakarta Selatan",4.5,110,,0898-9610-388,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.901544
ChIJW2iDe6TxaS4R4xY7NmfAKqc,Midipetshop,Competitor,Grooming_Only,-6.2619066,106.7953667,"Jl. Binakarya No.114, RT.1/RW.7, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. Binakarya No.114, RT.1/RW.7, Gandaria Utara, Kota Jakarta Selatan",4.5,2,,0856-9529-1917,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:47.596872
ChIJHRiT9VXzaS4Ru617o8efzt8,Mocca Petshop & Clinic,Competitor,Grooming_Only,-6.2245868,106.8466808,"Jalan palbatu raya 3, Jl. Pal Batu 1 No.3, RT.1/RW.4, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jalan palbatu raya 3, Jl. Pal Batu 1 No.3, RT.1/RW.4, Menteng Dalam, Kota Jakarta Selatan",4.5,159,,0811-8183-387,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:48.128854
ChIJoWmEOIfxaS4R48OLfyxHP48,Groovy Pet Shop & Services - Kemang Raya,Competitor,Grooming_Only,-6.272804199999999,106.8146797,"Jl. Kemang Sel. XII No.129 B, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","Jl. Kemang Sel. XII No.129 B, Bangka, Kota Jakarta Selatan",4.4,191,http://www.groovy.co.id/,(021) 7197704,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:41.437664
ChIJS1CgaX_xaS4Ryp_DiB6844E,Jakpetz - Kemang,Competitor,Grooming_Only,-6.272912499999999,106.8158577,"Jl. Kemang Sel. Raya No.125, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Sel. Raya No.125, Bangka, Kota Jakarta Selatan",4.4,257,http://jakpetz.co.id/,(021) 7181104,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:42.116958
ChIJ1bCkgI7zaS4Rf97WfrNHEt8,My Hammy Land Pet Shop,Competitor,Grooming_Only,-6.229180599999999,106.8476997,"Jl. Dr. Saharjo No.13 13, RT.13/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","Jl. Dr. Saharjo No.13 13, RT.13/RW.2, Tebet Bar., Kota Jakarta Selatan",4.4,110,https://bit.ly/myhammyland,(021) 8299697,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:48.466545
ChIJPwMrMi3zaS4RoWOZnnSoJUQ,PiKa Petshop,Competitor,Grooming_Only,-6.2473432,106.8478592,"Jl. Pengadegan Utara No.7B, RT.1/RW.8, Cikoko, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia","Jl. Pengadegan Utara No.7B, RT.1/RW.8, Cikoko, Kota Jakarta Selatan",4.4,36,,0812-1212-7516,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:48.640076
ChIJ9YmxadXzaS4RD-gvkxu6g7s,O Petshop - Kemang,Competitor,Grooming_Only,-6.2570492,106.8188188,"7, Jl. Kemang Utara I No.19A, RT.7/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","7, Jl. Kemang Utara I No.19A, RT.7/RW.1, Kota Jakarta Selatan",4.3,91,,0878-1710-7017,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:41.099225
ChIJt8-Bf-LzaS4RwbkmSza7-Nk,Aplikasi PETO (Kantor Pusat PT PETO),Competitor,Grooming_Only,-6.2705741,106.8394352,"kompleks bank niaga, 12510, Jl. Bank No.14, RT.15/RW.3, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","kompleks bank niaga, 12510, Jl. Bank No.14, RT.15/RW.3, Pejaten Bar., Kota Jakarta Selatan",4.3,6,https://www.peto.pet/,0812-1111-2929,,,True,Kemang_Demo,pet grooming,True,2025-08-05T01:31:42.605986
ChIJa-bTT6HxaS4RsSrBDEm-wX4,Urban Pets,Competitor,Grooming_Only,-6.2630715,106.7875554,"Plaza 5, Jl. Margaguna Raya No.4 Unit D-02, RT.4/RW.11, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Plaza 5, Jl. Margaguna Raya No.4 Unit D-02, RT.4/RW.11, Gandaria Utara, Kota Jakarta Selatan",4.3,97,,(021) 72800134,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:44.278292
ChIJjf-zPqrxaS4Rl3oPDzJBveA,Pondok Pinang Pet Shop & Grooming,Competitor,Grooming_Only,-6.261644299999999,106.7752374,"Jl. Ciputat Raya No.8A, RT.1/RW.2, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Jl. Ciputat Raya No.8A, RT.1/RW.2, Pd. Pinang, Kota Jakarta Selatan",4.3,47,,0813-1736-8383,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:47.418204
ChIJaRsfGzXxaS4R1UdOE4XM2vw,WOOF! Pet Store Senayan,Competitor,Grooming_Only,-6.2203108,106.7917661,"Rukan Permata Senayan Blok D12,, Jalan Tentara Pelajar, RT.1/RW.7, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210, Indonesia","Rukan Permata Senayan Blok D12,, Jalan Tentara Pelajar, RT.1/RW.7, Grogol Utara, Kota Jakarta Selatan",4.3,52,,(021) 57940802,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:47.960594
ChIJQT6CRoXxaS4RSw9w2XUt67Y,House Call Grooming || Senja Cats,Competitor,Grooming_Only,-6.2203357,106.7658391,"Jl. Pahlawan II No.1, RT.1/RW.5, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560, Indonesia","Jl. Pahlawan II No.1, RT.1/RW.5, Sukabumi Sel., Kota Jakarta Barat",4.2,6,,0877-7180-7061,,,True,Kemang_Demo,pet grooming,True,2025-08-05T01:31:41.599018
ChIJYVjvvZPxaS4RA2njtEBSIOE,PETGO CIPETE,Competitor,Grooming_Only,-6.279406799999999,106.7981611,"Jl. BDN Raya No.10B, RT.10/RW.11, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. BDN Raya No.10B, RT.10/RW.11, Cilandak Bar., Kota Jakarta Selatan",4.2,33,,0811-9718-871,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:46.243019
ChIJASDSyizyaS4RfAOCyXcJXOc,GM Pet Shop - Bangka,Competitor,Grooming_Only,-6.2666783,106.8151332,"Jl. Kemang Raya No.RT.10, RT.11/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Raya No.RT.10, RT.11/RW.1, Bangka, Kota Jakarta Selatan",4.1,42,http://alamatpetshop.blogspot.com/2016/11/alamat-gm-pet-shop-jakarta_1.html,(021) 7193642,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:48.810168
ChIJMRY_Qn_xaS4RdTkpbSwUcI4,Pet Station & Grooming Center,Competitor,Grooming_Only,-6.2579335,106.8131913,"Jl. Kemang I No.12A 10, RT.10/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang I No.12A 10, RT.10/RW.1, Bangka, Kota Jakarta Selatan",3.7,52,,0812-8007-5603,,,True,Kemang_Demo,pet grooming,False,2025-08-05T01:31:44.110804
ChIJ_2OANZjxaS4RFaJTQ2w8njs,Kopi Cat Cafe by Groovy,Lifestyle_Proxy,Pet_Cafe,-6.2672572,106.8143343,"Jl. Kemang Selatan VIII No.63A-B, RT.7/RW.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Selatan VIII No.63A-B, RT.7/RW.2, Bangka, Kota Jakarta Selatan",4.8,629,http://kopicatcafe.id/,0811-1000-8809,$$,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:53.617211
ChIJSSiBI8LxaS4RNNFCSObC2YE,FRIENDS 52 Cafe,Lifestyle_Proxy,Pet_Cafe,-6.2852592,106.792532,"Jl. Caringin Barat No.13 15, RT.15/RW.10, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. Caringin Barat No.13 15, RT.15/RW.10, Cilandak Bar., Kota Jakarta Selatan",4.8,17,,0856-1813-662,,,True,Kemang_Demo,pet cafe,True,2025-08-05T01:31:54.477900
ChIJn29omlLxaS4R_jLgTKMrEAI,Cecemuwe Cafe and Space - Senayan,Lifestyle_Proxy,Pet_Cafe,-6.236135099999999,106.7933281,"Jl. Hang Jebat IX No.6, RT.8/RW.4, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","Jl. Hang Jebat IX No.6, RT.8/RW.4, Gunung, Kota Jakarta Selatan",4.7,1158,https://www.cecemuwe.com/,0812-8338-8128,$$,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:53.786667
ChIJx1anOi_xaS4RkCmO1UI7FgI,Monsieur Husky,Lifestyle_Proxy,Pet_Cafe,-6.2553338,106.8144731,"Jl. Bangka Raya Jl. Kemang Raya No.13 No. 5C, RT.13/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Wisma Surya Kemang, Jl. Bangka Raya Jl. Kemang Raya No.13 No. 5C, RT.13/RW.1, Bangka, South Jakarta City",4.7,13,,(021) 71794726,,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:53.950969
ChIJrZHzXqvzaS4Rx_SGX9IVlxA,BRUNO Cafe in the Park,Lifestyle_Proxy,Pet_Cafe,-6.288882099999999,106.8235973,"Gripastudio, Sunshine Park, Jl. Griya Tapa Jl. Taman Margasatwa Raya No.9G, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia","Sunshine Park, Gripastudio, Jl. Griya Tapa Jl. Taman Margasatwa Raya No.9G",4.6,890,https://campsite.bio/bruno.cafeinthepark/,0896-8329-8600,$$,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:54.290223
ChIJSfWGDm_xaS4RaKbPE1fH0JE,Ohana Cafe and Kitchen,Lifestyle_Proxy,Pet_Cafe,-6.2935495,106.800662,"Jl. Intan No.8B, RT.7/RW.2, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. Intan No.8B, RT.7/RW.2, Cilandak Bar., Kota Jakarta Selatan",4.6,216,https://instagram.com/ohanacafejkt,(021) 27841863,,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:54.815278
ChIJ-bHg2jjzaS4RsPs4DmHCR5Y,Friends With Bru | One Satrio,Lifestyle_Proxy,Pet_Cafe,-6.2260233,106.8263454,"CBD, Jl. Mega Kuningan Tim. Jl. Prof. DR. Satrio No.Kav. E 1, RT.5/RW.3, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12949, Indonesia","CBD, Jl. Mega Kuningan Tim. Jl. Prof. DR. Satrio No.Kav. E 1, RT.5/RW.3, Kuningan, Kota Jakarta Selatan",4.5,43,http://lynk.id/friendswithbru,,,,True,Kemang_Demo,pet cafe,,2025-08-05T01:31:55.160184
ChIJrxQ45X7xaS4RHH5b8A1WCqQ,The Cat Cabin,Lifestyle_Proxy,Pet_Cafe,-6.255254799999999,106.8141571,"Jl. Kemang Raya No.31, RT.13/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia","Jl. Kemang Raya No.31, RT.13/RW.1, Bangka, Kota Jakarta Selatan",4.4,725,,(021) 71795243,$$,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:54.115905
ChIJ5RLToMLzaS4RJ7ZYGD2bGuY,Frenchie Cafe,Lifestyle_Proxy,Pet_Cafe,-6.240411600000001,106.8511869,"Jl. Tebet Barat XI PAV No.3, RT.8/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","Jl. Tebet Barat XI PAV No.3, RT.8/RW.5, Tebet Bar., Kota Jakarta Selatan",4.4,281,https://www.instagram.com/frenchiecafe/,0878-2044-1800,,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:54.647840
ChIJrxjVrTPzaS4RdzlLV-w0sBw,Common Grounds at COMO Park,Lifestyle_Proxy,Pet_Cafe,-6.2725401,106.821247,"Jl. Kemang Timur No.15 998, RT.1/RW.3, Bangka, Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Timur No.15 998, RT.1/RW.3, Bangka, Jakarta",4.4,92,https://www.commongrounds.co.id/,0819-1111-6669,,,True,Kemang_Demo,pet cafe,False,2025-08-05T01:31:54.995229
